model	translation	source	text	reference
WMTBiomedBaseline.387	How many hotels are affected will be agreed with the insolvent travel provider on Friday, said the insurance spokesperson. According to Thursday's information, 70 000 Thomas Cook flat-rate trucks from Germany were still on the road. The Zurich Deutschland has secured the leave and return of the Thomas Cook customers.	insuedthueringen.de.127511	Wie viele Hotels betroffen sind, werde am Freitag mit dem insolventen Reiseanbieter abgestimmt, sagte der Versicherungs-Sprecher. Nach Angaben vom Donnerstag waren noch 70 000 Thomas-Cook-Pauschalurlauber aus Deutschland unterwegs. Die Zurich Deutschland hat Urlaub und Rückreise der Thomas-Cook-Kunden abgesichert.	The number of hotels affected will be determined on Friday with the insolvent travel agency, said the insurer's spokesman. According to information from Thursday, 70,000 Thomas Cook package customers were still on vacation outside Germany. Zurich Germany has secured the vacations and return travel of Thomas Cook customers.
WMTBiomedBaseline.387	Insolvency managers want to try to continue the three Thomas Cook companies in Germany and find a solution for the future.	insuedthueringen.de.127511	Insolvenzverwalter wollen versuchen, die drei Thomas-Cook-Gesellschaften in Deutschland fortzuführen und eine Zukunftslösung zu finden.	Insolvency administrators want to attempt to keep the three Thomas Cook companies in Germany operating and find a solution for the future.
WMTBiomedBaseline.387	However, the payments to hotels that have now been announced by the Zurich Insurance are only helping the travellers who are still on the road. It is bad for Thomas Cook customers who still want to fly on holiday. On the late Thursday evening, the company announced that all journeys up to and including 31 October would be cancelled. This also applies to such bookings, which are already paid.	insuedthueringen.de.127511	Die nun angekündigten Auszahlungen an Hotels durch die Zurich Versicherung helfen allerdings nur den Reisenden, die derzeit noch unterwegs sind. Für Thomas-Cook-Kunden, die erst noch in den Urlaub fliegen wollen, sieht es schlecht aus. Am späten Donnerstagabend teilte das Unternehmen mit, alle Reisen bis einschließlich 31. Oktober würden abgesagt. Dies gelte auch für solche Buchungen, die schon bezahlt sind.	However, the Zurich Insurance payments now announced for hotels will help travelers who are currently still abroad. Things look bad for Thomas Cook customers who still want to go on vacation. Late Thursday evening, the company announced that all trips up to and including October 31 had been canceled. This also applies to bookings that have already been paid for.
WMTBiomedBaseline.387	As is the case with journeys starting from 1 November 2019, the company left open. In agreement with insolvency insurance, the way forward would be examined, he said. In principle, insurance is also responsible for these cases. The sale of new journeys has stopped. DPA	insuedthueringen.de.127511	Wie es um Reisen mit Start ab dem 1. November 2019 steht, ließ das Unternehmen offen. In Abstimmung mit der Insolvenzversicherung werde die weitere Vorgehensweise geprüft, hieß es. Grundsätzlich ist für diese Fälle auch die Versicherung Zurich zuständig. Der Verkauf neuer Reisen ist gestoppt. dpa	The company has not confirmed how it will handle trips starting after November 1, 2019. Further action will be examined in coordination with the insolvency insurer, the company said. In principle, the insurer Zurich will be responsible for these cases as well. The sale of new trips has been halted. dpa
WMTBiomedBaseline.387	The company refers to the insurer Zurich, who can be represented by Kaera. Customers could find out on the Kaera website about the ways in which the travel price can be reimbursed and make their claims through a web form.	insuedthueringen.de.127511	Das Unternehmen verweist auf den Versicherer Zurich, das sich durch das Unternehmen Kaera vertreten lässt. Kunden könnten sich auf der Kaera-Webseite über Möglichkeiten der Rückerstattung des Reisepreises informieren und über ein Webformular ihre Ansprüche geltend machen.	The company refers to its insurer, Zurich, which is represented by the company Kaera. Customers can obtain information on reimbursement options for the cost of trips on the Kaera website and can submit claims using a web form.
WMTBiomedBaseline.387	Prince Harry destroys explosives in Angola	giessener-anzeiger.de.39402	Prinz Harry zerstört Sprengmine in Angola	Prince Harry destroys blast mine in Angola
WMTBiomedBaseline.387	For a long time, Prince Harry has been continuing the commitment of Lady Diana. In Africa, he is now changing directly on the traces of his mother.	giessener-anzeiger.de.39402	Schon lange führt Prinz Harry das Engagement von Lady Diana fort. In Afrika wandelt er jetzt direkt auf den Spuren seiner Mutter.	Prince Harry has been continuing Lady Diana's work for a long time. In Africa, he is now following directly in his mother's footsteps.
WMTBiomedBaseline.387	The British Prince Harry in Angola, with a blue anti-fragmentation jacket, has fired and destroyed a blasting mine in Angola.	giessener-anzeiger.de.39402	Mit einer blauen Splitterschutzweste bekleidet hat der britische Prinz Harry in Angola eine Sprengmine gezündet und zerstört.	Wearing a blue protective jacket, the British prince detonated and destroyed a blast mine in Angola.
WMTBiomedBaseline.387	Close to a camps of the British Halo Trust at Dirico, he produced the ignition circuit on Friday morning in front of current TV cameras. At a safe distance, the explosive exploded in the shava landscape without causing damage. Although the Halo Trust alone has destroyed more than 100,000 victims of the decades of bloody conflict in the African country, there are still more than 1000 mine fields that threaten the population.	giessener-anzeiger.de.39402	Nahe eines Camps des britischen Halo Trusts bei dem Ort Dirico stellte er am Freitagmorgen vor laufenden TV-Kameras den Zündkreis her. In sicherer Entfernung explodierte der Sprengkörper in der Savannenlandschaft, ohne Schaden anzurichten. Obwohl allein der Halo Trust mehr als 100.000 Relikte des jahrzehntelangen blutigen Konflikts in dem afrikanischen Land zerstört hat, gibt es noch immer mehr als 1000 Minenfelder, die die Bevölkerung bedrohen.	On Friday morning, near the British Halo Trust camp in Dirico, he flipped the ignition switch in front of TV cameras At a safe distance in the savannah, the mine exploded without causing damage. The Halo Trust alone has destroyed over 100,000 relics of the decades-long bloody conflict in Angola, yet there are still over 1,000 minefields endangering the population.
WMTBiomedBaseline.387	On the fifth day of his Africareise, Harry subsequently wanted to transform Huambo directly on the traces of his mother Diana (1961-1997). With the same detonator who once accompanied his mother, he wanted to walk the way she went at the time. The images on which Princess Diana went through a clean minefield in 1997 went around the world. She, too, had demonstrated support for the Halo Trust.	giessener-anzeiger.de.39402	Am fünften Tag seiner Afrikareise wollte Harry anschließend in der Stadt Huambo direkt auf den Spuren seiner Mutter Diana (1961-1997) wandeln. Mit demselben Sprengmeister, der einst seine Mutter begleitete, wollte er den Weg zurücklegen, den sie damals ging. Die Bilder, auf denen Prinzessin Diana 1997 durch ein geräumtes Minenfeld ging, waren um die Welt gegangen. Auch sie hatte Unterstützung für den Halo Trust demonstriert.	In Huambo, on the fifth day of his African visit, Price Harry wanted to follow directly in the footsteps of his mother Diana (1961-1997). He wanted to retrace his mother's path accompanied by the same demolition expert who accompanied her. The pictures showing Princess Diana going through a cleared minefield in 1997 went round the world. She too had demonstrated her support for the Halo Trust.
WMTBiomedBaseline.387	Harry (35) and his wife Meghan (38) have been on a ten-day African island that began in the South African tourist metropolitan Cape Town since Monday.	giessener-anzeiger.de.39402	Harry (35) und seine Ehefrau Meghan (38) sind sich seit Montag auf einer zehntägigen Afrikareise, die in der südafrikanischen Touristenmetropole Kapstadt begonnen hat.	Since Monday, Harry (35) and his wife Meghan (38) have been on a ten-day Africa trip that started in the South African tourist metropolis of Cape Town.
WMTBiomedBaseline.387	Soaring Brexit negotiations: The risk of a no-deal remains acute	euronews-de.171934	Stockende Brexit-Verhandlungen: Die Gefahr eines No-Deals bleibt akut	Slow-moving Brexit talks: The risk of no deal remains acute
WMTBiomedBaseline.387	In fact, Premier Boris Johnson clearly stated that there will be no guarantee of a third postponement of the Brexit negotiations with him. But what statements are of eternal duration in the case of the polarizing British. The recent ruling of the Supreme Court in the United Kingdom is like a sword of Damocles over the Blondschpot. Its suspension of Parliament, in order to be able to carry out its Brexit course by the date of departure, was cancelled at the beginning of this week. And a law passed by Parliament obliges Johnson to extend the bilateral talks until 31 October in the event of failed negotiations with the EU. However, Johnson had categorically ruled out this again and again.	euronews-de.171934	Eigentlich hatte sich Premier Boris Johnson eindeutig festgelegt: Mit ihm wird es einen dritten Aufschub der Brexit-Verhandlungen garantiert nicht geben. Aber welche Aussagen sind beim polarisierenden Briten schon von ewiger Dauer. Das jüngste Urteil des Obersten Gerichtes in Großbritanniens schwebt wie ein Damoklesschwert über dem Blondschopf. Seine Suspendierung des Parlaments, um seinen Brexit-Kurs bis zum Austrittsdatum stur durchführen zu können, wurde Anfang dieser Woche annulliert. Und ein vom Parlament verabschiedetes Gesetz verpflichtet Johnson dazu, im Falle gescheiterter Verhandlungen mit der EU bis zum 31. Oktober eine Verlängerung der bilateralen Gespräche zu bewirken. Das hatte Johnson jedoch kategorisch immer wieder ausgeschlossen.	Prime Minister Boris Johnson had made it clear that there will be no third postponement of Brexit talks while he is in office. But assertions by the controversial Briton often change. The latest ruling of the British Supreme Court hangs over Johnson's blond head like a sword of Damocles. His suspension of parliament in stubborn pursuit of his Brexit plant until the EU exit date was reversed early this week. And a law passed by parliament obligates Johnson to extend bilateral talks if negotiations with the EU have failed by October 31. However, Johnson has always categorically ruled this out.
WMTBiomedBaseline.387	Boris Johnson still considers Deal possible	euronews-de.171934	Boris Johnson hält Deal noch für möglich	Johnson still considers a deal possible
WMTBiomedBaseline.387	However, the pressure on Johnson does not seem to be appreciable. In the meantime, when visiting a hospital, he suggested that, in the event of non-unification, he would support an extension of the negotiations by the end of October:	euronews-de.171934	Doch der Druck scheint auch an Johnson nicht spürbar vorbei zu gehen. Inzwischen machte er beim Besuch eines Krankenhauses Andeutungen, dass er im Falle einer Nichteinigung bis Ende Oktober eine Verlängerung der Verhandlungen unterstütze:	But he also does not exhibit any trace of the pressure. During a visit to a hospital, he has since suggested that he supports extending the talks if no deal is reached by the end of October.
WMTBiomedBaseline.387	Do you know that we will comply with the law?	euronews-de.171934	Wissen Sie, wir werden uns an das Gesetz halten.	We will comply with the law, you know.
WMTBiomedBaseline.387	At the same time, however, we are confident that we will leave the EU on 31 October.	euronews-de.171934	Gleichzeitig sind wir aber zuversichtlich, dass wir zum 31.Oktober die EU verlassen werden.	But at the same time, we are confident that we shall leave the EU on October 31.
WMTBiomedBaseline.387	And best with a deal. I am cautiously optimistic that this is going on.	euronews-de.171934	Und am besten mit einem Deal. Ich bin vorsichtig optimistisch, dass das klappt.	Preferably with a deal. I am cautiously optimistic that it will work.
WMTBiomedBaseline.387	And time is running out of the Brexit negotiators in Brussels. The EU and the British negotiators still have some six weeks to prevent Britain from leaving the European Union without agreement. However, the recent talks have not made any breakthrough again. An agreement between now and the end of October seems rather difficult to imagine. If the British Prime Minister does not break the law, there will be a further postponement of the date of departure. The opposition, however, does not trust the Prime Minister's words. It is afraid that, in the event of a no-deal, Johnson could somehow enforce the Brexit.	euronews-de.171934	Und die Zeit rennt den Brexit-Verhandlern in Brüssel allmählich davon. Noch rund sechs Wochen haben die EU und die britischen Unterhändler Zeit, um einen Austritt Großbritanniens aus der Europäischen Union ohne Abkommen zu verhindern. Doch auch die jüngsten Gespräche haben wieder keinen Durchbruch erzielt. Ein Abkommen bis Ende Oktober erscheint aktuell eher schwierig vorstellbar. Bricht der britische Premierminister nicht das Gesetz, steht eine erneute Verschiebung des Austrittsdatums in Kraft. Die Opposition traut den Worten des Premierministers aber nicht. Sie fürchtet, dass Johnson im Falle eines No-Deals den Brexit irgendwie durchsetzen könnte.	And time is running out for the Brexit talks in Brussels. The EU and the British negotiators still have about six weeks to prevent a no-deal Brexit. But the latest talks have again brought no breakthrough. A deal by the end of October is quite difficult to imagine right now. Unless the British prime minister breaks the law, another postponement of Brexit will take effect. But the opposition does not trust his words. They fear that Johnson will somehow be able to push Brexit through if there is no deal.
WMTBiomedBaseline.387	United States Authority: Further deaths from e-cigarettes	rhein-zeitung.de.206335	US-Behörde: Weitere Todesfälle durch E-Zigaretten	US Authorities: More Fatalities Caused by E-Cigarettes
WMTBiomedBaseline.387	The number of deaths related to the use of e-cigarettes in the USA has risen to 12. Furthermore, there are now 805 confirmed and probable injured in this context, the US Health Authority informed CDC. According to a study in the New England Journal of Medicine, there were already over 900 people, some 500 of whom were confirmed. The cause of lung damage is still completely unclear. There has been no similar increase in lung damage in Europe. The complaints seem to be confined to users in the US.	rhein-zeitung.de.206335	"Die Zahl der Todesfälle in Zusammenhang mit dem Gebrauch von E-Zigaretten in den USA ist auf zwölf gestiegen. Zudem gebe es inzwischen 805 bestätigte und wahrscheinliche Verletzte in diesem Zusammenhang, teilte die US-Gesundheitsbehörde CDC mit. Einer Studie im ""New England Journal of Medicine"" zufolge gab es bereits mehr als 900 Betroffene, rund 500 davon bestätigt. Die Ursache für die Lungenschäden ist noch immer völlig unklar. In Europa ist bislang kein ähnlicher Anstieg von Lungenschädigungen bekannt. Die Beschwerden scheinen sich auf Benutzer in den USA zu beschränken."	"The number of fatalities connected with the use of e-cigarettes in the USA has increased to twelve. And the CDC, the US public health authority, has announced 805 people confirmed or probably injured in connection with the devices. According to a study in the ""New England Journal of Medicine,"" more than 900 people have been affected, and around 500 of those cases have been confirmed. The cause for the lung damage remains completely unclear. No similar increase in lung injuries is known In Europe so far. The complaints seem to be restricted to users in the USA."
WMTBiomedBaseline.387	Fear of new protests in Egypt grows	dw.97318	Die Angst vor neuen Protesten in Ägypten wächst	Growing fears of new protests in Egypt
WMTBiomedBaseline.387	In millions of cases, Mohammed Ali's videos were shared in online networks. The construction contractor and actor living in Spain is calling for a 'People's Revolution'. On Friday, he called for further protests against President Abdel Fattah al-Sisi and the Egyptian military, accusing critics of corruption and mismanagement. Ali expects mass demonstrations with a million participants in central places in the country.	dw.97318	"Millionenfach wurden die Videos von Mohammed Ali in Online-Netzwerken geteilt. Der in Spanien lebende Bauunternehmer und Schauspieler fordert darin eine ""Volksrevolution"". Für den heutigen Freitag hat er zu weiteren Protesten gegen Präsident Abdel Fattah al-Sisi und das ägyptische Militär aufgerufen, denen Kritiker Korruption und Misswirtschaft vorwerfen. Ali erhofft sich Massenkundgebungen mit einer Million Teilnehmern an zentralen Plätzen des Landes."	"The videos of Mohammed Ali have been shared on social media millions of times. In them, the building entrepreneur and actor who lives in Spain calls for a ""people's revolution."" He has called for further protests this Friday against President Abdel Fattah al-Sisi and the Egyptian military, who are accused of corruption and mismanagement. Ali hopes for mass rallies with one million participants in central locations in the country."
WMTBiomedBaseline.387	In any case, the security authorities are alarmed. There has already been an increased police presence in the centre of Kairos. Several underground stations remained closed and roads around the Tahrir centre were blocked. In the past few days, the police have stepped up their road checks and some of the pedestrians' mobile phones have searched for news and photographs related to the protests.	dw.97318	Die Sicherheitsbehörden jedenfalls sind alarmiert. Im Zentrum Kairos war bereits eine verstärkte Polizeipräsenz zu beobachten. Mehrere U-Bahn-Stationen blieben geschlossen, Straßen um den zentralen Tahrir-Platz wurden gesperrt. Schon in den vergangenen Tagen hatte die Polizei ihre Straßenkontrollen verstärkt und die Handys von Fußgängern teilweise auf Nachrichten und Fotos im Zusammenhang mit den Protesten durchsucht.	The security authorities are certainly on alert. An increased police presence was already visible in the center of Cairo. Several subway stations were closed and streets around the centrally located Tahrir Square were blocked off. In recent days, police had increased their road checks and searched the cellphones of passersby for messages and photos connected with the protests.
WMTBiomedBaseline.387	On 20 September, the demonstrators also met around the Tahrir Square.	dw.97318	Am 20. September versammelten sich die Demonstranten auch rund um den Tahrir-Platz.	On September 20, demonstrators also gathered around Tahir Square.
WMTBiomedBaseline.387	Last weekend there were hundreds of protests in Cairo, Alexandria, Suez and Mansura. There has not been such an open protest in Egypt for years. Accordingly, the security forces reacted hard to this. According to the Human Rights Watch (HRW), almost 2000 people have been arrested since last week. Many of them were arbitrarily arrested - simply because they were 'in the wrong place at the wrong time', HRW reported more arrested on appeal to lawyers.	dw.97318	"Vergangenes Wochenende war es in Kairo, Alexandria, Suez und Mansura zu Protesten mit Hunderten Teilnehmern gekommen. Einen so offenen Protest hatte es in Ägypten seit Jahren nicht gegeben. Entsprechend hart reagierten die Sicherheitskräfte darauf. Nach Angaben der Menschenrechtsorganisation Human Rights Watch (HRW) wurden seit vergangener Woche fast 2000 Menschen festgenommen. Viele von ihnen seien willkürlich verhaftet worden - nur weil sie ""zur falschen Zeit am falschen Ort"" waren, teilte HRW unter Berufung auf Rechtsanwälte Festgenommener mit."	"Last weekend there were protests involving hundreds and thousands of people in Cairo, Alexandria, Suez, and Mansura. There has not been such an open protest in Egypt for years. The security forces reacted with corresponding severity. According to the human rights organization Human Rights Watch (HRW), almost 2,000 people have been arrested since last week. Many of them were arrested arbitrarily just because ""they were in the wrong place at the wrong time,"" said HRW, citing the lawyers of those arrested."
WMTBiomedBaseline.387	The organisation also criticised censorship in the North African country. So the government in Cairo is blocking websites and online services to prevent further protests against al-Sisi. The General has been governing the country since 2013, after plunging the democratically elected Islamist president Mohammed Mursi. Thousands of Islamists, opponents of government, bloggers and activists have been imprisoned and partially condemned in recent years.	dw.97318	Die Organisation kritisierte zudem die Zensur in dem nordafrikanischen Land. Demnach blockiert die Regierung in Kairo Websites und Online-Dienste, um weitere Proteste gegen al-Sisi zu unterbinden. Der General regiert das Land seit 2013, nachdem er den demokratisch gewählten islamistischen Präsidenten Mohammed Mursi gestürzt hatte. Tausende Islamisten, Regierungsgegner, Blogger und Aktivisten wurden in den vergangenen Jahren inhaftiert und teilweise verurteilt.	The organization also criticized censorship in Egypt. It said the government in Cairo is blocking websites and social media to suppress further protests against al-Sisi. The general has ruled the country since 2013 after he toppled the democratically elected President Mohammed Mursi. Thousands of Islamists, government opponents, bloggers, and activists have been detained in recent years, with some convicted.
WMTBiomedBaseline.387	Ocean Change: Arved Fuchs of Greenland Expedition	dzonline.de.221464	"""Ocean Change"": Arved Fuchs von Grönland-Expedition zurück"	"""Ocean Change"": Arved Fuchs returns from his Greenland expedition"
WMTBiomedBaseline.387	The Arved Fuchs polar researcher returned to his Greenland expedition on Friday. On his arrival at the port of Hamburg, he was welcomed by, among other things, the Skipper Boris Herrmann, who had brought Greta Tunberg's climate activist with the Rennycht 'Malizia'.	dzonline.de.221464	"Der Polarforscher Arved Fuchs ist am Freitag von seiner Grönland-Expedition zurückgekehrt. Begrüßt wurde er bei seiner Ankunft im Hamburger Hafen unter anderem von dem Skipper Boris Herrmann, der Klimaaktivistin Greta Thunberg mit der Rennjacht ""Malizia"" über den Atlantik gebracht hatte."	"The polar explorer Arved Fuchs returned from his Greenland expedition Friday. Among those waiting to greet him in the port of Hamburg was skipper Boris Hermann, who had taken climate activist Greta Thunberg across the Atlantic in the racing yacht ""Malizia."""
WMTBiomedBaseline.387	"With a team of scientists, Fuchs has studied and documented the effects of global warming on his ""Dagmar Aaen"" sailing ship on the coasts of Iceland and Greenland in recent months."	dzonline.de.221464	"Mit einem Team von Wissenschaftlern hatte Fuchs in den vergangenen Monaten auf seinem Segelschiff ""Dagmar Aaen"" an den Küsten Islands und Grönlands Folgen der Erderwärmung untersucht und dokumentiert."	"In his yacht ""Dagmar Aaen"" accompanied by a team of scientists, Fuchs had investigated the coasts of Iceland and Greenland for signs of global warming over the past few months."
WMTBiomedBaseline.387	The Fridays for Future Movement was a blessing, said the polar researcher. For years, he waited for the young generation to speak. It has been known for decades that the earth is warming up. Nevertheless, many acted as if there were a planet B.	dzonline.de.221464	Die Fridays for Future-Bewegung sei ein Segen, sagte der Polarforscher. Er habe jahrelang darauf gewartet, dass sich die junge Generation zu Wort melde. Man wisse seit Jahrzehnten, dass sich die Erde erwärme. Trotzdem handelten viele so, als gäbe es einen Planeten B.	The Fridays for Future movement is a blessing, he said. He had waited years for the young generation to make itself heard. It has been known for decades that the Earth is getting warmer. But still, many people have acted as if there were a Planet B to escape to.
WMTBiomedBaseline.387	"""What happens at sea often takes place in the exclusion of the public,"" said Mr Fuchs. He and his team wanted to inform people about the effects of global warming and the pollution of the seas. In the expedition, among other things, a drone was used to measure Greenland's GLETSCHEREIS and to fish with nets to microplastic, he said."	dzonline.de.221464	"""Was auf dem Meer passiert, findet oft unter Ausschluss der Öffentlichkeit statt"", sagte Fuchs. Er und sein Team wollten die Menschen über die Auswirkungen der Erderwärmung und die Vermüllung der Meere informieren. Bei der Expedition sei unter anderem mit einer Drohne grönländisches Gletschereis vermessen und mit Netzen nach Mikroplastik gefischt worden, hieß es."	"""What happens in the sea is usually hidden from the public,"" said Fuchs. He and his team wanted to inform people about the effects of global warming and about the pollution of the seas. Activities during the expedition included the use of a drone to measure glacial ice in Greenland and of nets to fish microplastics from the water."
WMTBiomedBaseline.387	"In his ""fight for sustainable and respectful exploitation of the world's seas,"" the polar researcher from Bad Bramstedt was awarded the Seadevcon Maritime Award during the Hamburg Climate Week. ""For all of us who are concerned about the survival of the oceans, Arved Fuchs is a great example,"" said Skipper Boris Herrmann at the award ceremony. ""He is a witness to the changes that have taken place in the Arctic in recent decades."""	dzonline.de.221464	"Für seinen ""Kampf um eine nachhaltige und respektvolle Nutzung der Weltmeere"" wurde der Polarforscher aus Bad Bramstedt im Rahmen der Hamburger Klimawoche mit dem ""Seadevcon Maritime Award"" ausgezeichnet. ""Für uns alle, denen das Überleben der Ozeane am Herzen liegt, ist Arved Fuchs ein großes Vorbild"", sagte Skipper Boris Herrmann bei der Preisverleihung. ""Er ist ein Zeuge der Veränderungen, die sich in den letzten Jahrzehnten in der Arktis zugetragen haben""."	"For his ""campaign for a sustainable and respectful use of the world's seas,"" the polar explorer from Bad Bramstedt received the Seadevcon Maritime Award during Hamburg Climate Week. ""Arved Fuchs is a great example for all of us who are concerned about the survival of the oceans"", said Skipper Boris Herrmann during the award ceremony. ""He is a witness to the changes that have occurred in the Arctic over the past decades."""
WMTBiomedBaseline.387	Expensive Spaghetti in Rome: Tourists paid €430 for noodles	tt.com.10240	Teure Spaghetti in Rom: Touristinnen zahlten für Nudeln 430 Euro	Expensive spaghetti in Rome Tourists paid 430 Euro for noodles
WMTBiomedBaseline.387	EUR 430 for two tables of spaghetti with fish in a simple restaurant near the Engelsburg in Rome: That seemed too much for two Japanese tourists. The bill of EUR 80 has been paid by the two women, but it has been paid on Facebook, causing heated reactions.	tt.com.10240	430 Euro für zwei Teller Spaghetti mit Fisch in einem einfachen Restaurant unweit der Engelsburg in Rom: Das schien zwei japanischen Touristinnen zu viel. Die Rechnung mit 80 Euro Trinkgeld inbegriffen wurde zwar von den beiden Frauen bezahlt, sie posteten jedoch die Quittung auf Facebook, was hitzige Reaktionen auslöste.	430 Euro for two spaghetti dishes and fish in a simple restaurant near Castel Sant'Angelo in Rome: That seemed too high a price for two Japanese tourists. Although the two women paid the bill, which included an 80 Euro tip, they posted the receipt on Facebook, which caused heated reactions.
WMTBiomedBaseline.387	"""Such cases damage the reputation of Roms. We ask the police to investigate whether this is a fraud, ""asked a spokesman from Federagit, the Association of Travellers in Rome, according to the Roman daily newspaper Il Messagero."	tt.com.10240	"""Solche Fälle schaden dem Ansehen Roms. Wir fordern die Polizei auf, der Frage nachzugehen, ob es sich hier um einen Betrug handelt"", forderte ein Sprecher von Federagit, dem Verband der Reiseführer in Rom laut der römischen Tageszeitung Il Messaggero (Freitagsausgabe)."	"""Instances like that do damage to Rome's prestige. We entreat the police to investigate whether this is fraud,"" demanded the representative for Federagit, the association of tour guides in Rome, according to the Friday edition of the Roman daily newspaper ‘Il Messaggero.'"
WMTBiomedBaseline.387	It was promptly the reaction of the restaurant owners. The Japanese had ordered not only spaghetti but also fresh fish, the local owner justified himself. However, this is not apparent from the invoice. A drinking allowance of up to 20% of the bill was also normal, said the host company.	tt.com.10240	Prompt kam die Reaktion der Inhaber des Restaurants. Die Japanerinnen hätten nicht nur Spaghetti, sondern auch frischen Fisch bestellt, rechtfertigte sich der Lokalbesitzer. Dies ist jedoch aus der Rechnung nicht zu entnehmen. Auch ein Trinkgeld von bis zu 20 Prozent der Rechnung sei normal, meinte der Gastwirt.	The restaurant owner's reaction came promptly. The Japanese women did not only order spaghetti, they also ordered fresh fish, the local owner said by way of defending himself. However, this is not discernible on the bill. The innkeeper also intimated that a tip of 20% of the bill total is normal.
WMTBiomedBaseline.387	A call in Ukraine, and everything has been broken? Us President Donald Trump could, after the turbulent discoveries of the last few days, actually be confronted with a compulsory retirement procedure, which the democrats would like to see through their investigation in the House of Representatives -	zeit.64420	Ein Anruf in der Ukraine, und alles ist kaputt? US-Präsident Donald Trump könnte nach den turbulenten Enthüllungen der vergangenen Tage tatsächlich mit einem Amtsenthebungsverfahren konfrontiert sein, die Demokraten wollen das mit ihrer Untersuchung im Repräsentantenhaus nun so schnell wie möglich prüfen - die Rede ist von Wochen, bis eine Entscheidung fallen würde.	One phone call to the Ukraine and everything is ruined? US President Donald Trump could face impeachment proceedings after the troubling revelations of the past few days, the democrats wish to conduct their investigation as quickly as possible in the House of Representatives - it could take weeks before the decision is made.
WMTBiomedBaseline.387	At the beginning of the scandal there is supposedly a telephone call with Ukrainian President Volodymyr Selenskyj. The accusation of the Whistleblower, who ultimately brought the US's complaint to the public with concern for national security and democracy, is monstrous. Press enquiries: Roy Worsley (Strasbourg) tel. (33) 3 881 73785 (Brussels) tel. (32-2) 28 42941 e-mail: Econ-press @ europarl.eu.int	zeit.64420	Am Anfang des Skandals steht vermeintlich das Telefonat mit dem ukrainischen Präsidenten Wolodymyr Selenskyj. Der Vorwurf des Whistleblowers, der das Gespräch aus Sorge um die nationale Sicherheit und um die Demokratie der USA mit seiner Beschwerde letztlich an die Öffentlichkeit gebracht hat, ist monströs: Der Präsident habe die Macht seines Amts missbraucht, um die Regierung eines anderen Landes für eine Einflussnahme auf die Wahl 2020 zu instrumentalisieren. Er habe die Abhängigkeit der Ukraine dabei erpresserisch ausgenutzt und sie so zwingen wollen, gegen einen politischen Gegner aktiv zu werden.	The beginning of the scandal was supposedly a telephone call to the Ukrainian president Volodymyr Zelensky. The accusation of the whistleblower who revealed the conversation due to concern for national security and the US democracy is horrendous: The president allegedly abused the power of his office in order to utilize the government of another country for the purpose of gaining influence in the 2020 election. He exploited Ukraine´s dependence by means of blackmail in order to force it to act against a political opponent.
WMTBiomedBaseline.387	The essence of this project is also reflected in the newsletter of the interview with Selenskyj, which has now been published, although it does not reflect the full text. However, the telephone call of 25 July is only one episode of a much larger history, in the centre of which, alongside Trump, his personal lawyer is mainly his: Rudy Giuliani.	zeit.64420	Der Kern dieses Vorhabens ist auch in der inzwischen veröffentlichten Mitschrift des Gesprächs mit Selenskyj nachzuvollziehen, obwohl sie nicht den vollständigen Wortlaut wiedergibt. Das Telefonat vom 25. Juli ist aber nur eine Episode einer viel größeren Geschichte, in deren Zentrum neben Trump vor allem sein persönlicher Anwalt steht: Rudy Giuliani.	The crux of this occurrence can also be garnered through the transcript of the conversation with Zelensky which was published in the meantime, even though it does not represent the full contents of the conversation. However, the telephone call from July 25th is just a fraction of a much larger story, the focus of which, besides Trump himself, is his personal lawyer: Rudy Giuliani.
WMTBiomedBaseline.387	"History is starting from the point of view of the public in May 2019, when the New York Times of Rudy Giuliana's travel plans to Ukraine were reported. He wants to meet with the newly elected President Selenskyj in Kiev, and the lawyer himself knows very well that his intentions are sensitive. ""We are not interfering in an election, we are interfering in an inquiry that we have the right to do,"" he says to the newspaper. It could be said that it is inappropriate, but ""nothing is illegal."" Giuliani wants Ukraine to pursue investigations for which there is little basis - ""because this information will be very, very helpful to my client and prove helpful to my government."""	zeit.64420	"Die Geschichte nimmt aus Sicht der Öffentlichkeit im Mai 2019 ihren Anfang, als die New York Times von Rudy Giulianis Reiseplänen in die Ukraine berichtet. Er will sich in Kiew mit dem eben gewählten Präsidenten Selenskyj treffen, und der Anwalt weiß selbst sehr genau, dass seine Absichten heikel sind. ""Wir mischen uns nicht in eine Wahl ein, wir mischen uns in eine Ermittlung ein, wozu wir das Recht haben"", sagt er der Zeitung. Man könne meinen, es sei unangemessen, aber ""daran ist nichts illegal"". Giuliani will, dass in der Ukraine Ermittlungen verfolgt werden, für die es kaum eine Grundlage gibt - ""weil diese Informationen sehr, sehr hilfreich für meinen Klienten sein werden und sich als hilfreich für meine Regierung herausstellen könnten""."	"From the point of view of the public, the story began in May 2019, when the New York Times reported of Rudy Giuliani´s travel plans to Ukraine. He had intended to meet with the newly elected President Zelensky in Kiev, and the lawyer himself knew that his intentions were precarious. ""We are not interfering with an election, we are interfering with an investigation, and we have a right to that"", he told the newspaper. It could be seen as inappropriate, but ""there was nothing illegal there"". Giuliani wants the investigations, for which there is barely any evidence, to be carried out in Ukraine - ""because this information is going to be very, very helpful to my client and could prove helpful to my government as well""."
