model	translation	source	text	reference
refb	"The VW brand wants to further standardize production worldwide and steer new projects centrally. This should help lower costs and also accelerate the decision making process, with an aim towards raising productivity and therefore competitiveness. Head of Production Andreas Tostmann said at a manager conference in Berlin: ""In particular in times of uncertainty from Brexit, to a potential trade war between the USA and China, we are well advised to make ourselves crisis-proof""."	braunschweiger-zeitung.de.126957	"Die Marke VW will die Produktion weltweit noch mehr standardisieren und neue Projekte zentral steuern. Auch dadurch sollen Kosten gesenkt und zudem Entscheidungen beschleunigt werden - dahinter steht das Ziel, die Produktivität und damit die Wettbewerbsfähigkeit zu erhöhen. Produktionsvorstand Andreas Tostmann sagte auf einer Manager-Konferenz in Berlin: ""Gerade in unsicheren Zeiten vom Brexit bis zum drohenden Handelskrieg zwischen den USA und China sind wir gut beraten, uns krisenfest zu machen""."	"VW wants to standardize worldwide production even more and control new projects centrally. This should also reduce costs and accelerate decision-making—the aim behind this is to boost productivity and hence competitiveness. At a manager conference in Berlin, Director of Production Andreas Tostmann said: ""We are well advised to make ourselves crisis-resistant particularly in uncertain times with Brexit and an imminent trade war between the United States and China""."
refb	This way forward has already borne fruit. For example, this year saw the first decrease in production costs per vehicle compared to the previous year since 2013. Tostmann announced in front of journalists that the production costs for the Golf 8 to be unveiled in Wolfsburg on October 24 will be reduced by 1.1 hours. Precise figures relating to production time were not given by VW; our newspaper's information suggests for the Golf 7 around	braunschweiger-zeitung.de.126957	Auf diesem Weg gebe es bereits Erfolge: So würden zum Beispiel in diesem Jahr erstmals seit 2013 die Produktionskosten je Fahrzeug im Vergleich zum Vorjahr sinken. Vor Journalisten sagte Tostmann, dass sich die Produktionszeit für den Golf 8, der am 24. Oktober in Wolfsburg vorgestellt werden soll, um 1,1 Stunden verkürze. Exakte Zahlen zur Produktionsdauer nennt VW nicht, nach Informationen unserer Zeitung beträgt sie beim Golf 7 rund	Successes have already been achieved along this path: This year, for example, production costs per vehicle have fallen relative to the previous year for the first time since 2013. Tostmann told reporters that the production time for the Golf 8, to be rolled out in Wolfsburg on October 24, has been reduced by 1.1 hours. VW does not provide exact figures on the length of production, but according to information from our newspaper, the time required to manufacture a Golf 7 is around
refb	20 hours	braunschweiger-zeitung.de.126957	20 Stunden.	20 hours.
refb	In our region, the main Wolfsburg plant is the only VW plant which produces automobiles. The plants at Braunschweig and Salzgitter manufacture components. For Wolfsburg there is a rule of thumb at VW that annually 800,000 automobiles are required to be assembled for the plant to achieve a satisfactory level of profitability. The year 2018 however saw a level at Wolfsburg of only around 700,000 vehicles - a result of falling demand for diesel and problems with moving over to WLTP, the new test procedure for fuel consumption and exhaust.	braunschweiger-zeitung.de.126957	In unserer Region ist das Stammwerk Wolfsburg die einzige VW-Fabrik, in der Fahrzeuge produziert werden. Die Werke Braunschweig und Salzgitter fertigen Komponenten. Für Wolfsburg gilt VW-intern die Faustregel, dass dort jährlich 800.000 Autos gebaut werden müssen, damit das Werk zufriedenstellend profitabel ist. 2018 lag die Auslastung in Wolfsburg aber bei nur rund 700.000 Fahrzeugen - bedingt durch die sinkende Diesel-Nachfrage und die Probleme bei der Umstellung auf das neue Verbrauchs- und Abgas-Prüfverfahren WLTP.	In our region, the main plant at Wolfsburg is the only VW site where cars are made. The plants in Braunschweig and Salzgitter produce parts. An internal VW rule of thumb applies to Wolfsburg whereby 800,000 cars must be manufactured there each year so that the plant remains sufficiently profitable. However, production capacity in Wolfsburg was only about 700,000 vehicles in 2018 due to the falling demand for diesel and difficulties with conversion to the new WLTP fuel consumption and emission testing procedure.
refb	"As head of production Tostmann had already announced the previous year, Wolfsburg should ""expect"" one million automobiles coming off the production line in the long term. With the concentration of Golf production at the main plant, this should be possible, as the Zwickau plant will lose its Golf assembly due to the location's switch to electric car production."	braunschweiger-zeitung.de.126957	"Wie Produktionsvorstand Tostmann bereits im vergangenen Jahr angekündigt hat, sollen in Wolfsburg ""perspektivisch"" allerdings eine Million Autos vom Band rollen. Das soll die Bündelung der Golf-Produktion im Stammwerk möglich machen - weil das Werk Zwickau durch die Umrüstung zum Standort für die E-Auto-Produktion die Golf-Fertigung abgibt."	"Tostmann announced last year that one million cars should roll off the assembly line in Wolfsburg ""in the future."" That should allow Golf production to be focused in the main factory, as the Zwickau plant is being converted to electric car manufacture and will discontinue the manufacture of Golfs."
refb	Further, the SUVs Tiguan and Tarraco (Seat) will be produced in Wolfsburg. However, sales of Golfs and Tiguans have recently been decreasing. Expectations are thus resting on the Golf 8. Despite all efforts to develop e-mobility, it will for the time being remain Wolfsburg's bread and butter automobile.	braunschweiger-zeitung.de.126957	Außerdem werden in Wolfsburg die SUV Tiguan und Tarraco (Seat) produziert. Allerdings entwickelten sich die Verkaufszahlen von Golf und Tiguan zuletzt rückläufig. Daher ruhen die Erwartungen nun auf dem Golf 8. Er soll trotz aller Anstrengungen zum Aufbau der E-Mobilität vorerst das Brot-und-Butter-Auto der Wolfsburger bleiben.	The SUV Tiguan and Tarraco (Seat) are also made in Wolfsburg, but sales of the Golf and Tiguan have been falling lately. So expectations now rest on the Golf 8. Despite all efforts to develop e-mobility, the Golf 8 is to remain the primary product of Wolfsburg for the moment.
refb	Forced Into Prostitution With Voodoo: Human Traffickers Sentenced	solinger-tageblatt.de.28190	Mit Voodoo zur Prostitution gezwungen: Menschenhändler verurteilt	Forced into prostitution by use of voodoo: Convicted human traffickers
refb	Young women from Nigeria were compelled to take ritual oaths, smuggled into the Ruhr areas and forced into prostitution. Because of this, six suspected human traffickers have been sent to prison.	solinger-tageblatt.de.28190	Junge Frauen aus Nigeria sind mit Schwüren belegt, ins Ruhrgebiet geschleust und zur Prostitution gezwungen worden. Sechs mutmaßliche Menschenhändler müssen dafür ins Gefängnis.	Young women from Nigeria are made to take oaths, trafficked into the Ruhr area and forced them into prostitution work. Six presumed human traffickers have to go to prison.
refb	Six suspected human traffickers from Nigeria have been sentenced on Friday in Bochum to suspended sentences and prison sentences of up to eight years and three months. The accused had smuggled young women from Nigeria into the Ruhr area and forced them into prostitution. To compel them to obedience, the would-be emigrant Nigerian women had to take a ritual oath in front of a voodoo priest in their home country.	solinger-tageblatt.de.28190	Sechs mutmaßliche Menschenhändler aus Nigeria sind am Freitag in Bochum zu Bewährungs- und Haftstrafen von bis zu acht Jahren und drei Monaten verurteilt worden. Die Angeklagten hatten junge Frauen aus Nigeria ins Ruhrgebiet geschleust und zur Prostitution gezwungen. Um ihren Gehorsam zu erzwingen, hatten die ausreisewilligen Nigerianerinnen noch in der Heimat vor einem Voodoo-Priester einen rituellen Schwur ablegen müssen.	On Friday in Bochum six presumed human traffickers from Nigeria were convicted to parole and prison terms of up to eight years and three months. The accused had smuggled young women from Nigeria into the Ruhr area and forced them into prostitution. In order to make them obey, the Nigerian women willing to leave their country had to take a ritual oaths with a voodoo priest in their homeland first.
refb	The victims were between 17 and 21 years old. With the help of Libyan traffickers, they were brought across the Mediterranean to Europe in inflatable boats. However, their dream of a better future remained unfulfilled. Upon arriving in Germany, they were distributed among various brothels to work off the supposed trafficker costs of around 25,000 euros. Their entire wages were taken away from them.	solinger-tageblatt.de.28190	Die Opfer waren zwischen 17 und 22 Jahre alt. Sie wurden mit Hilfe von libyschen Schleusern in Schlauchbooten über das Mittelmeer gebracht. Der Traum von einer besseren Zukunft erfüllte sich jedoch nicht. In Deutschland angekommen, wurden sie auf verschiedene Bordelle verteilt, um die angeblichen Schleuserkosten von durchschnittlich 25 000 Euro abzuarbeiten. Der Lohn wurde ihnen deshalb komplett abgenommen.	The victims were aged between 17 and 22 years old. They were brought across the Mediterranean Sea with the help of Libyan smugglers in inflatable boats. However, their dream of a better future did not come true. Once arrived in Germany, they were distributed to various brothels in order to work off the supposed trafficking costs of an average of 25,000 Euro. Their wage was therefore completely reduced.
refb	The defendants – four men and two women – had admitted during the trial that they had smuggled in the young Nigerians and subsequently distributed them among brothels. “The work was hard on the women, both physically and psychologically,” said Judge Isabel Hoffmann when sentencing. “Some of them were thoroughly disgusted.”	solinger-tageblatt.de.28190	"Die Angeklagten - vier Männer und zwei Frauen - hatten das Einschleusen und die anschließende Verteilung der jungen Nigerianerinnen auf Bordelle im Prozess zugegeben. ""Die Arbeit machte den Frauen körperlich und psychisch schwer zu schaffen"", sagte Richterin Isabel Hoffmann bei der Urteilsverkündung. ""Einige waren richtig angewidert""."	"The accused, four men and two women, had admitted the trafficking and the subsequent distribution of the young Nigerians to brothels in court. ""The work was physically and emotionally difficult to bear,"" Judge Isabel Hoffmann during the sentencing. ""Some of them were really disgusted."""
refb	The defendants were convicted for commercial and gang smuggling of foreigners, human trafficking, procurement and aggravated forced prostitution.	solinger-tageblatt.de.28190	Die Urteile lauten auf gewerbs- und bandenmäßiges Einschleusen von Ausländern, Menschenhandel, Zuhälterei und schwere Zwangsprostitution.	The judgements are for commercial and gang-based trafficking of foreigners, human trafficking, pimping and severe coerced prostitution.
refb	UFO demands negotiations with Lufthansa	lz.de.13164	Ufo fordert Verhandlungen mit Lufthansa	UFO calls for negotiations with Lufthansa
refb	During its ongoing dispute with the Lufthansa Corporation the Union for Flight Attendants, UFO, again threatened strikes.	lz.de.13164	FIm Dauerstreit mit dem Lufthansa-Konzern hat die Flugbegleitergewerkschaft Ufo erneut mit Streiks gedroht.	As the dispute with the Lufthansa Group goes on, the air steward union UFO has again threatened strikes.
refb	If the company should not return to the negotiation table, the union will “give notice about industrial actions in the LH group on October 14”, UFO chairman Daniel Flohr stated on Friday. Lufthansa and its daughter Eurowings refused for months to return to collective bargaining with the UFO - which also entails the question if the union lawfully cancelled collective agreements with the Lufthansa.	lz.de.13164	"Sollte das Unternehmen nicht an den Verhandlungstisch zurückkehren, werde die Gewerkschaft ""am 14. Oktober über die Arbeitskampfmaßnahmen im LH-Konzern informieren"", teilte Ufo-Tarifvorstand Daniel Flohr am Freitag mit. Lufthansa und ihre Tochter Eurowings lehnen es seit Monaten ab, mit der Ufo Tarifverhandlungen zu führen. Dabei geht es auch um die Frage, ob die Gewerkschaft Tarifverträge bei der Lufthansa rechtmäßig gekündigt hat."	"If the company does not return to the negotiating table, the labor union will ""announce industrial action at the Lufthansa Group on October 14th,"" stated UFO vice-chairman Daniel Flohr on Friday. Lufthansa and its subsidiary Eurowings have for months refused to conduct wage negotiations with UFO. The question is whether the trade union has lawfully terminated collective negotiations with Lufthansa."
refb	In this point the UFO sees itself strengthened by the Frankfurt labor court. Lufthansa wanted to determine that the collective agreements have not been cancelled. The court rejected the petitions. The company confirmed the decision and examines the possibility for appeals. “I think it’s unlikely that a second court sees the case completely differently”, UFO chairman Flohr said.	lz.de.13164	"In diesem Punkt sieht sich Ufo nach einer Entscheidung des Arbeitsgerichtes Frankfurt nun gestärkt. Lufthansa wollte feststellen lassen, dass die Tarifverträge nicht gekündigt seien. Das Gericht wies die Anträge ab. Das Unternehmen bestätigte die Entscheidung und prüft, dagegen Rechtsmittel einzulegen. ""Dass ein zweites Gericht die Sache völlig anders sieht, halte ich für unwahrscheinlich"", sagte Ufo-Vorstand Flohr."	"UFO views its position as strengthened following a ruling by the Frankfurt Labor Court. Lufthansa wanted to establish that the collective negotiations had not been terminated. The court rejected its claims. The company acknowledged the ruling and is considering an appeal. ""I consider it unlikely that a second court will view the situation in a completely different way,"" said Flohr."
refb	In August Lufthansa submitted an application to the state labor court in Frankfurt, to legally examine the status of UFO as a union. The company argues that the union did not appoint a board of representatives for months and hence is not able to fulfill its role as social partner.	lz.de.13164	Im August hatte Lufthansa zudem einen Antrag beim Landesarbeitsgericht Frankfurt eingereicht, um den Status der Ufo als Gewerkschaft gerichtlich überprüfen lassen. Das Unternehmen argumentiert, die Gewerkschaft habe seit Monaten keinen vertretungsberechtigten Vorstand eingesetzt und sei damit nicht in der Lage, ihre Rolle als Tarifpartner auszufüllen.	Lufthansa also filed a claim with the Frankfurt State Labor Court in August to subject the status of UFO as a trade union to judicial review. The company argues that the trade union has for months failed to appoint a board authorized to represent it and so is unable to fulfill its role as a collective agreement partner.
refb	This was preceeded by a tough leadership dispute in the branch union during which several members of the board of representatives, as well as the advisory board resigned. Among them is long-standing head of the union Nicoley Baublies. Due to doubts about its leadership, the UFO had suspended an already commencing strike ballot on strikes by cabin staff at Eurowings at the end of July.	lz.de.13164	Vorausgegangen war ein heftiger Führungsstreit in der Spartengewerkschaft, in dessen Verlauf zahlreiche Mitglieder des Vorstands wie auch des Beirates zurückgetreten sind, darunter der langjährige Gewerkschaftschef Nicoley Baublies. Die Ufo hatte wegen der Zweifel an ihrer Führung eine bereits begonnene Urabstimmung über Streiks des Kabinenpersonals bei Eurowings Ende Juli ausgesetzt.	This was preceded by a fierce leadership dispute in the trade union during which numerous members of the executive and advisory boards resigned, including long-time union boss Nicoley Baublies. UFO had suspended an initial vote on strikes by cabin staff at Eurowings at the end of July due to the doubts about its leadership.
refb	Facilitated Entry: Saudi Arabia Announces New Visa System	nnn.de.58534	Erleichterte Einreise: Saudi-Arabien kündigt neues Visa-System an	Simplified entry: Saudi Arabia announces new visa system
refb	To date, Saudi Arabia has not really been known as an international tourist magnet. However, this is set to change. The Persian Gulf state aims to introduce new visa requirements.	nnn.de.58534	Bis jetzt war Saudi Arabien nicht gerade als internationaler Touristen-Magnet bekannt. Doch das soll sich jetzt ändern. Das Land am Persischen Golf will neue Visa-Bestimmungen einführen.	Until now, Saudi Arabia was not exactly known as an international tourist magnet. But that is about to change. The country on the Persian Gulf is seeking to introduce new visa requirements.
refb	Saudi Arabia intends to attract more international tourists in the future with the new visa system. The Commission for Tourism says that they want to increase the number of international and local visitors to 100 million annually.	nnn.de.58534	Mit einem neuen Visa-System will Saudi-Arabien künftigmehr internationale Touristen anziehen. Bis 2030 wolle man die Zahlder internationalen und heimischen Besucher auf 100 Millionen proJahr steigern, teilte die Tourismuskommission mit.	With its new visa system, Saudi Arabia plans to attract more international tourists in the future. The goal is to increase the numbers of international and domestic visitors to 100 million per year by 2030, the Commission for Tourism explained.
refb	The Commission’s chairman Ahmad al-Khatib says, “The opening of Saudi Arabia to international tourism is a historic milestone for our country.”	nnn.de.58534	"""Die Öffnung Saudi Arabiens für internationale Touristen ist einhistorischer Augenblick für unser Land"", sagte der Vorsitzende derTourismuskommission, Ahmad Al-Chatib."	"""Opening Saudi Arabia up to international tourism is a historic moment for our country,"" said Commission Chairman Ahmad Al-Chatib."
refb	It has been difficult for tourists to travel to Saudi Arabia. Visas are usually issued only for short business trips, religious pilgrimages or to visitors with relatives in the desert country. The ultraconservative kingdom hopes that the new rules will generate more income from tourism. Riyadh states that it wants to reduce its dependency on the oil trade.	nnn.de.58534	Saudi-Arabien ist für Touristen bislang schwer zugänglich. Visawerden gewöhnlich nur für kurze Geschäftsreisen, religiösePilgerreisen oder Besucher mit Angehörigen in dem Wüstenstaatvergeben. Mit den neuen Regeln erhofft sich das erzkonservativeKönigreich mehr Einnahmen aus dem Tourismusgeschäft. Nach eigenerAussage will Riad seine Abhängigkeit vom Ölhandel reduzieren.	Saudi Arabia has been difficult for tourists to access in the past. Visas are normally only approved for short business trips or religious pilgrimages, or for visitors with relatives in the desert nation. With the new rules, the ultraconservative kingdom hopes to generate additional income from the tourist industry. According to its own statement, Riad wants to reduce its dependence on the oil trade.
refb	In mid-September, several missiles and drones hit two of the most important oil facilities in the Eastern part of Saudi Arabia: the largest oil refinery in the country in Abqaiq as well as the Khurais oil field. As a consequence, national oil production dropped sharply, and oil prices rocketed. It may well take several weeks before the oil production in the kingdom returns to its normal level.	nnn.de.58534	Mitte September hatten mehrere Raketen und Drohnen zwei derwichtigsten Ölanlagen im Osten Saudi-Arabiens getroffen: die größteÖlraffinerie des Landes in Abkaik sowie das Ölfeld Churais. In derFolge brach die nationale Ölproduktion drastisch ein, die Ölpreiseschossen in die Höhe. Es dürfte mehrere Wochen dauern, bis dieÖlproduktion des Königreichs wieder ihr altes Niveau erreicht.	In September, two of the most important oil facilities in Eastern Saudi Arabia were struck by multiple rockets: the largest oil refinery in the country in Abqaiq as well as the Khurais oil field. As a consequence, domestic oil production fell drastically and oil prices shot up. It will take several weeks for oil production in the kingdom to reach its previous level.
refb	Justin and Hailey Bieber Busy Preparing for Wedding	tt.com.10246	Justin und Hailey Bieber stecken in Vorbereitungen für Hochzeitsfest	Justin and Hailey Bieber in the midst of wedding preparations
refb	Singer Justin Bieber (25) and his wife Hailey (22) are preparing for their wedding party. On Thursday (local time), the model posted several party photos on her Instagram stories, where she can be seen in her white wedding look. Reality star Kendall Jenner (23) and others had organized a hen party in Los Angeles, according to the People magazine.	tt.com.10246	Sänger Justin Bieber (25) und seine Frau Hailey (22) bereiten sich auf ihr Hochzeitsfest vor. Das Model postete am Donnerstag (Ortszeit) in ihren Instagram Stories mehrere Partyfotos, auf denen sie im weißen Hochzeitslook zu sehen ist. Reality-Star Kendall Jenner (23) und andere hatten dem People-Magazin zufolge einen Junggesellinnenabschied in Los Angeles organisiert.	Singer Justin Bieber (25) and his wife Hailey (22) are preparing their wedding. In her Instagram stories, the model posted several party photos featuring her wedding look on Thursday (local time). Reality star Kendall Jenner (23) and others threw her a bachelorette party in Los Angeles, according to People magazine.
refb	Justin posted several colorful suits, including ones with banana prints, on Instagram and asked his followers: “Help me choose my tuxedo for the wedding.” According to media reports, the celebrity couple plans to get married in a church this coming weekend.	tt.com.10246	"Justin postete mehrere bunte, unter anderem mit Bananen bedruckte Anzüge auf Instagram und bat seine Anhänger: ""Helft mir, meinen Smoking für die Hochzeit zu wählen"". Medienberichten zufolge will das Promi-Paar am kommenden Wochenende kirchlich heiraten."	"Justin posted several colorful suits, one of which featured a banana print, and wrote: ""Help me choose my tuxedo for the wedding"". According to media reports, the celebrity couple will be getting married in a church this weekend."
refb	The Biebers got married a year ago in a New York registry office. They did not have a large celebration then.	tt.com.10246	Die Biebers haben sich vor einem Jahr in einem New Yorker Standesamt das Ja-Wort gegeben. Ein größeres Fest hatte es damals nicht gegeben.	The Biebers said yes a year ago in a New York registry office. There had been no large wedding party at the time.
refb	Recently Hailey explained in an interview with Australian Vogue that the two of them had found common ground after problems at the beginning: “If you don’t want to compromise, you can’t have a relationship.”	tt.com.10246	"In einem Interview mit der australischen Vogue erklärte Hailey kürzlich, dass die beiden nach anfänglichen Problemen eine gemeinsame Ebene gefunden hätten: ""Wenn du keine Kompromisse eingehen willst, kannst du keine Beziehung führen""."	"In a recent interview with Vogue Australia, Hailey explained that they were on the same page after the initial issues: ""If you´re not ready to compromise, you cannot be in a relationship""."
refb	Two Casualties in Plane Crash in the Czech Republic	oberpfalznetz.de.53734	Zwei Tote bei Flugzeugabsturz in Tschechien	Airplane Crash in the Czech Republic Kills Two
refb	Two people died in the crash of a small airplane in the Western part of the Czech Republic. The wreck was found on Friday in a forest area close to the town of Mecin, said the police. The victims were a 38-year-old woman and a 64-year-old man.	oberpfalznetz.de.53734	Zwei Menschen sind beim Absturz eines Kleinflugzeugs im Westen Tschechiens ums Leben gekommen. Das Wrack sei am Freitag in einem Waldgebiet bei der Stadt Mecin (Metschin) entdeckt worden, teilte die Polizei mit. Bei den Toten handele es sich um eine 38 Jahre alte Frau und einen 64 Jahre alten Mann.	Two people have died in a small airplane crash in the western Czech Republic. According to the police, the wreckage was discovered on Friday in a forested area near the city of Měčín. The victims were a 38-year-old woman and 64-year-old man.
refb	The authorities had been looking for the aircraft since Thursday evening, after the crew had sent out a distress signal via GPS. A military helicopter was involved in the search. The cause of the accident remains undetermined. The crash site lies about 30 kilometers south of Plzen and 100 kilometers north of Regensburg.	oberpfalznetz.de.53734	Die Behörden hatten seit Donnerstagabend nach der Maschine gesucht, nachdem die Besatzung per GPS ein Notsignal abgegeben hatte. Bei der Suche war auch ein Militärhubschrauber im Einsatz. Die Unglücksursache muss noch ermittelt werden. Der Absturzort liegt rund 30 Kilometer südlich von Pilsen (Plzen) und 100 Kilometer nordöstlich von Regensburg.	The authorities had searched for the machine since Thursday evening after the crew issued an emergency signal via GPS. The search also involved a military helicopter. The cause of the accident has yet to be determined. The crash site is located around 30 kilometers south of Plzeň and 100 kilometers northeast of Regensburg.
refb	Half of Europe's tree species face threat of extinction	paz-online.de.75927	Die Hälfte der europäischen Baumarten ist vom Aussterben bedroht	Half of European Tree Varieties are Threatened with Extinction
refb	Along with parasites, diseases and non-native species, unsustainable forestry and the growth of towns are the causes of the threat, as reported by the world nature conservation union IUCN in Brussels on Friday. It has examined the numbers of all 454 known types of tree found in Europe. 265 of these are not to be found on any other continent. Of these 265, 58 percent are endangered. 66 are already at the highest level of danger and thus threatened with extinction.	paz-online.de.75927	Neben Schädlingen seien auch Krankheiten, gebietsfremde Arten, nicht nachhaltiger Holzschlag und das Wachstum der Städte Ursachen für die Bedrohung, berichtete die Weltnaturschutzunion IUCN am Freitag in Brüssel. Sie hat die Bestände von allen in Europa bekannten 454 Baumarten untersucht. 265 davon kommen auf keinem anderen Kontinent vor. Von diesen 265 seien 58 Prozent bedroht. 66 stünden bereits auf der höchsten Stufe der Gefährdung und damit vor dem Aussterben.	Causes for the threat include pests, disease, nonindigenous species, unsustainable deforestation, and the growth of cities, reported the International Union for Conservation of Nature (IUCN) on Friday in Brussels. They studied each of the 454 known species of trees in Europe. Of those, 265 are endemic to continental Europe. And of those 265, 58 percent are in danger. Sixty-six are already at the highest threat level and therefore face extinction.
refb	"The IUCN divides species into six categories: from ""potentially endangered"" to ""endangered"", ""critically endangered"", ""threatened with extinction"" ""extinct in the wild"" to ""extinct"". In total, it lists more than 28,000 species of animal and plant worldwide as endangered."	paz-online.de.75927	"Die IUCN teilt gefährdete Arten in sechs Kategorien ein: von ""potenziell gefährdet"" über ""gefährdet"", ""stark gefährdet"", ""vom Aussterben bedroht"" und ""in der Natur ausgestorben"" bis ""ausgestorben"". Insgesamt listet sie weltweit mehr als 28.000 Tier- und Pflanzenarten als gefährdet."	The IUCN divides threatened species into six categories: NT (near threatened); VU (vulnerable); EN (endangered); CR (critically endangered); EW (extinct in the wild); and EX (extinct). In all, it lists more than 28,000 plant and animal species worldwide as threatened.
refb	Mountain ash and horse chestnut endangered	paz-online.de.75927	Eberesche und wilde Rosskastanie bedroht	Mountain Ash and Wild Horse-Chestnut Threatened
refb	"In Germany, the mountain ash (Sorbus) is particularly endangered, one of the authors, David Allen, told the Deutsche Presse Agentur. ""Most are endangered because their numbers are in any case small, either due to change to or weakening of their habitats."""	paz-online.de.75927	"In Deutschland seien vor allem Ebereschen (Sorbus) bedroht, sagte einer der Autoren, David Allen, der Deutschen Presse Agentur. ""Die meisten sind bedroht, weil die Populationen sowieso klein sind oder durch die Umwandlung oder Schwächung ihrer Lebensräume""."	"David Allen, one of the authors, told the German press agency (DPA) that the biggest threat in Germany is to the Mountain Ash (Sorbus). ""Most are threatened because the populations are small anyway, or through the conversion or weakening of their habitats."""
refb	"Things also look bad for the wild horse chestnuts. They have been deemed ""endangered"" since 2017, level two on the IUCN scale. Along with a fungus, the greatest danger is represented by the horse-chestnut leaf miner. It has been spreading since the 1980's from southeastern Europe across the whole continent and has barely any natural enemies. The IUCN estimates the number of wild horse-chestnut trees (Aesculus hippocastanum) in Europe to be fewer than 10,000. This estimate does not include those trees to be found in cities, parks and avenues."	paz-online.de.75927	"Schlecht sieht es auch für die wilden Gewöhnlichen Rosskastanien aus. Sie gelten seit 2017 als ""gefährdet"", Stufe zwei der IUCN-Skala. Größte Bedrohung stelle neben einem Pilz die Balkan-Miniermotte dar. Sie breitet sich seit den 1980er Jahren von Südosteuropa über den ganzen Kontinent aus und hat kaum natürliche Feinde. IUCN schätzt die Zahl der wilden Rosskastanien (Aesculus hippocastanum) in Europa auf weniger als 10.000 Exemplare. Nicht berücksichtigt bei dieser Beurteilung sind die Bäume in Städten, Parks und Alleen."	"It also looks bad for the common wild horse-chestnut. Since 2017, it has been classified as ""vulnerable,"" step two on the IUCN scale. The greatest threats are posed by a fungus and the Balkan leaf-mining moth. Since the 1980s, it has spread from southeast Europe over the entire continent and has hardly any natural enemies. IUCN estimates the number of wild horse-chestnuts (Aesculus hippocastanum) in Europe at less than 10,000. This assessment does not consider trees in cities, parks, or avenues."
refb	Shrub species and mosses also in danger	paz-online.de.75927	Straucharten und Moose ebenfalls in Gefahr	Shrub Species and Mosses Also in Danger
refb	The IUCN scientists have at the same time compiled new European red lists for mollusks, shrubs and mosses. More than one fifth of mollusks and mosses, along with almost half of all species of shrubs are threatened according to the IUCN. This is due above all to the destruction of wilderness, invasive species, agricultural practices and climate change. Mollusks like snails play a key role in recycling nutrients in the ground and are an important source of food for birds and other animals.	paz-online.de.75927	Die IUCN-Wissenschaftler erstellten gleichzeitig neue europäische Rote Listen für Weichtiere, Sträucher und Moose. Mehr als ein Fünftel der Weichtiere und Moose und fast die Hälfte aller Straucharten seien bedroht, so die IUCN. Das liege vor allem an der Zerstörung der Wildnis, an eingeschleppten Arten, Agrarpraktiken und dem Klimawandel. Weichtiere wie Schnecken spielten eine Schlüsselrolle beim Recyceln von Nährstoffen im Boden und seien eine wichtige Nahrungsquelle für Vögel und andere Tiere.	At the same time, the IUCN scientists are compiling new European red lists for mollusks, shrubs, and mosses. More than one-fifth of mollusks and mosses and almost half of all shrub species are threatened, according to the IUCN. This is primarily due to the destruction of the wilderness, the introduction of foreign species, agricultural practices, and climate change. Mollusks such as snails played a key role in recycling nutrients in the soil and are an important source of food for birds and other animals.
refb	"""This report demonstrates that the situation for many overlooked and undervalued species is precarious, species that form the backbone of the European ecological system and contribute toward a healthy planet,"" Luc Bas, IUCN director of the Europe office, says. ""We must limit the effects of man on our ecological system and make protection of these species a priority."""	paz-online.de.75927	"""Dieser Bericht zeigt, dass die Lage für viele übersehene und unterschätzte Arten prekär ist, Arten, die das Rückgrat des europäischen Ökosystems bilden und zu einem gesunden Planeten beitragen"", sagte Luc Bas, IUCN-Direktor des Europa-Büros. ""Wir müssen die Auswirkungen des Menschen auf unsere Ökosysteme begrenzen und den Schutz dieser Arten zur Priorität machen""."	"""This report shows that the situation for overlooked and underestimated species is precarious: species that form the backbone of the European ecological system and contribute to a healthy planet,"" said Luc Bas, Director of the European Regional Office of IUCN. ""We must limit the effect people have on our ecosystem and make protecting these species a priority."""
refb	Earthquake near Istanbul: 34 reported injured	nzz.ch.56991	Erdbeben vor Istanbul: 34 Verletzte gemeldet	Earthquake in Istanbul: 34 Casualties Reported
refb	In the latest earthquake in Turkey, 34 people have been injured. There were no fatalities reported. Dozens of people had to leave their homes, with 14 schools in Istanbul being closed for safety reasons, said the Turkish vice-president Fuat Oktay on Friday.	nzz.ch.56991	Beim jüngsten Erdbeben in der Türkei sind 34 Personen verletzt worden. Tote gab es laut den Angaben nicht. Dutzende von Menschen hätten ihre Häuser verlassen müssen, 14 Schulen in Istanbul seien aus Sicherheitsgründen geschlossen worden, sagte der türkische Vizepräsident Fuat Oktay am Freitag.	Thirty-four people were injured in the recent earthquake in Turkey. No fatalities were reported. Dozens had to leave their homes, and 14 schools in Istanbul are reportedly closed for security reasons, said Turkish Vice President Fuat Oktay on Friday.
refb	Hundreds of buildings were reported to have been damaged. Since the earthquake the previous day, there had been almost 200 aftershocks. The earthquake, measuring 5.8, shook the Marmara region near Istanbul on Thursday and created panic in the multi-million inhabitant city.	nzz.ch.56991	Hunderte von Gebäuden wurden demnach beschädigt. Seit dem Beben am Vortag habe es fast 200 Nachbeben gegeben. Das Erdbeben der Stärke 5,8 hatte am Donnerstag die Marmararegion vor Istanbul erschüttert und Panik in der Millionenmetropole ausgelöst.	According to his account, hundreds of buildings were damaged. Since the quake the day before, there were reportedly almost 200 aftershocks. On Thursday, the 5.8 magnitude earthquake devastated the Marmara Region, which includes Istanbul, and triggered panic in the metropolis with its millions of inhabitants.
