model	translation	source	text	reference
Online-Z.1629	There have already been successes on this path: for example, this year for the first time since 2013, the production costs per vehicle would decrease compared to the previous year. Before journalists, Tostmann said that the production time for the Gulf 8, to be presented in Wolfsburg on October 24., was shortened by 1,1 hours. VW does not mention exact figures on the production time, according to our newspaper, it is around for golf 7	braunschweiger-zeitung.de.126957	Auf diesem Weg gebe es bereits Erfolge: So würden zum Beispiel in diesem Jahr erstmals seit 2013 die Produktionskosten je Fahrzeug im Vergleich zum Vorjahr sinken. Vor Journalisten sagte Tostmann, dass sich die Produktionszeit für den Golf 8, der am 24. Oktober in Wolfsburg vorgestellt werden soll, um 1,1 Stunden verkürze. Exakte Zahlen zur Produktionsdauer nennt VW nicht, nach Informationen unserer Zeitung beträgt sie beim Golf 7 rund	Successes have already been achieved along this path: This year, for example, production costs per vehicle have fallen relative to the previous year for the first time since 2013. Tostmann told reporters that the production time for the Golf 8, to be rolled out in Wolfsburg on October 24, has been reduced by 1.1 hours. VW does not provide exact figures on the length of production, but according to information from our newspaper, the time required to manufacture a Golf 7 is around
Online-Z.1629	20 hours.	braunschweiger-zeitung.de.126957	20 Stunden.	20 hours.
Online-Z.1629	In our region, the headquarters Wolfsburg is the only VW factory in which vehicles are produced. The works of Braunschweig and Salzgitter manufacture components. For Wolfsburg, the rule of thumb internally applies to the rule of thumb that 800.000 cars have to be built there every year so that the plant is satisfactorily profitable. In 2018, however, the utilization in Wolfsburg was only around 700.000 vehicles - due to the decreasing demand for diesel and the problems involved in switching to the new WLTP consumption and exhaust gas testing method.	braunschweiger-zeitung.de.126957	In unserer Region ist das Stammwerk Wolfsburg die einzige VW-Fabrik, in der Fahrzeuge produziert werden. Die Werke Braunschweig und Salzgitter fertigen Komponenten. Für Wolfsburg gilt VW-intern die Faustregel, dass dort jährlich 800.000 Autos gebaut werden müssen, damit das Werk zufriedenstellend profitabel ist. 2018 lag die Auslastung in Wolfsburg aber bei nur rund 700.000 Fahrzeugen - bedingt durch die sinkende Diesel-Nachfrage und die Probleme bei der Umstellung auf das neue Verbrauchs- und Abgas-Prüfverfahren WLTP.	In our region, the main plant at Wolfsburg is the only VW site where cars are made. The plants in Braunschweig and Salzgitter produce parts. An internal VW rule of thumb applies to Wolfsburg whereby 800,000 cars must be manufactured there each year so that the plant remains sufficiently profitable. However, production capacity in Wolfsburg was only about 700,000 vehicles in 2018 due to the falling demand for diesel and difficulties with conversion to the new WLTP fuel consumption and emission testing procedure.
Online-Z.1629	As Tostmann's production board announced last year, however, a million cars are supposed to roll off the band in Wolfsburg ′′ perspective This should make it possible to bundle golf production at the headquarters - because the Zwickau plant is giving up golf production due to the conversion to the site for e-car production.	braunschweiger-zeitung.de.126957	"Wie Produktionsvorstand Tostmann bereits im vergangenen Jahr angekündigt hat, sollen in Wolfsburg ""perspektivisch"" allerdings eine Million Autos vom Band rollen. Das soll die Bündelung der Golf-Produktion im Stammwerk möglich machen - weil das Werk Zwickau durch die Umrüstung zum Standort für die E-Auto-Produktion die Golf-Fertigung abgibt."	"Tostmann announced last year that one million cars should roll off the assembly line in Wolfsburg ""in the future."" That should allow Golf production to be focused in the main factory, as the Zwickau plant is being converted to electric car manufacture and will discontinue the manufacture of Golfs."
Online-Z.1629	In addition, the SUV Tiguan and Tarraco (Seat) are produced in Wolfsburg. However, the sales of golf and tiguan recently declined. Therefore, expectations are now resting on the Golf 8. Despite all efforts to build e-mobility, it should remain the bread and butter car of the Wolfsburgs for the time being.	braunschweiger-zeitung.de.126957	Außerdem werden in Wolfsburg die SUV Tiguan und Tarraco (Seat) produziert. Allerdings entwickelten sich die Verkaufszahlen von Golf und Tiguan zuletzt rückläufig. Daher ruhen die Erwartungen nun auf dem Golf 8. Er soll trotz aller Anstrengungen zum Aufbau der E-Mobilität vorerst das Brot-und-Butter-Auto der Wolfsburger bleiben.	The SUV Tiguan and Tarraco (Seat) are also made in Wolfsburg, but sales of the Golf and Tiguan have been falling lately. So expectations now rest on the Golf 8. Despite all efforts to develop e-mobility, the Golf 8 is to remain the primary product of Wolfsburg for the moment.
Online-Z.1629	Forced into prostitution with voodoo: human traffickers sentenced	solinger-tageblatt.de.28190	Mit Voodoo zur Prostitution gezwungen: Menschenhändler verurteilt	Forced into prostitution by use of voodoo: Convicted human traffickers
Online-Z.1629	Young women from Nigeria have been vowed, cast into the Ruhr area and forced into prostitution. Six suspected human traffickers need to go to jail for this.	solinger-tageblatt.de.28190	Junge Frauen aus Nigeria sind mit Schwüren belegt, ins Ruhrgebiet geschleust und zur Prostitution gezwungen worden. Sechs mutmaßliche Menschenhändler müssen dafür ins Gefängnis.	Young women from Nigeria are made to take oaths, trafficked into the Ruhr area and forced them into prostitution work. Six presumed human traffickers have to go to prison.
Online-Z.1629	Six suspected human traffickers from Nigeria were sentenced to probation and prison sentences of up to eight years and three months in Bochum on Friday. The accused had dragged young women from Nigeria into the Ruhr area and forced them into prostitution. In order to force their obedience, the Nigerians who will leave had to make a ritual vow in front of a voodoo priest.	solinger-tageblatt.de.28190	Sechs mutmaßliche Menschenhändler aus Nigeria sind am Freitag in Bochum zu Bewährungs- und Haftstrafen von bis zu acht Jahren und drei Monaten verurteilt worden. Die Angeklagten hatten junge Frauen aus Nigeria ins Ruhrgebiet geschleust und zur Prostitution gezwungen. Um ihren Gehorsam zu erzwingen, hatten die ausreisewilligen Nigerianerinnen noch in der Heimat vor einem Voodoo-Priester einen rituellen Schwur ablegen müssen.	On Friday in Bochum six presumed human traffickers from Nigeria were convicted to parole and prison terms of up to eight years and three months. The accused had smuggled young women from Nigeria into the Ruhr area and forced them into prostitution. In order to make them obey, the Nigerian women willing to leave their country had to take a ritual oaths with a voodoo priest in their homeland first.
Online-Z.1629	Victims were between 17 and 22 years old. They were taken across the Mediterranean with the help of Libyan smugglers. However, the dream of a better future did not come true. Arrived in Germany, they were distributed among various brothels in order to deal with the alleged smuggler costs of an average of 25 000 euros. That's why they took the wages completely.	solinger-tageblatt.de.28190	Die Opfer waren zwischen 17 und 22 Jahre alt. Sie wurden mit Hilfe von libyschen Schleusern in Schlauchbooten über das Mittelmeer gebracht. Der Traum von einer besseren Zukunft erfüllte sich jedoch nicht. In Deutschland angekommen, wurden sie auf verschiedene Bordelle verteilt, um die angeblichen Schleuserkosten von durchschnittlich 25 000 Euro abzuarbeiten. Der Lohn wurde ihnen deshalb komplett abgenommen.	The victims were aged between 17 and 22 years old. They were brought across the Mediterranean Sea with the help of Libyan smugglers in inflatable boats. However, their dream of a better future did not come true. Once arrived in Germany, they were distributed to various brothels in order to work off the supposed trafficking costs of an average of 25,000 Euro. Their wage was therefore completely reduced.
Online-Z.1629	"The accused - four men and two women - had admitted the lockdown and subsequent distribution of the young Nigerians among brothels in the trial. ′′ Work made women difficult physically and mentally "", said Judge Isabel Hoffmann at the verdict. ′′ Some were really disgusted ""."	solinger-tageblatt.de.28190	"Die Angeklagten - vier Männer und zwei Frauen - hatten das Einschleusen und die anschließende Verteilung der jungen Nigerianerinnen auf Bordelle im Prozess zugegeben. ""Die Arbeit machte den Frauen körperlich und psychisch schwer zu schaffen"", sagte Richterin Isabel Hoffmann bei der Urteilsverkündung. ""Einige waren richtig angewidert""."	"The accused, four men and two women, had admitted the trafficking and the subsequent distribution of the young Nigerians to brothels in court. ""The work was physically and emotionally difficult to bear,"" Judge Isabel Hoffmann during the sentencing. ""Some of them were really disgusted."""
Online-Z.1629	The verdicts are commercial and gang-like slaughter of foreigners, human trafficking, pimping and severe forced prostitution.	solinger-tageblatt.de.28190	Die Urteile lauten auf gewerbs- und bandenmäßiges Einschleusen von Ausländern, Menschenhandel, Zuhälterei und schwere Zwangsprostitution.	The judgements are for commercial and gang-based trafficking of foreigners, human trafficking, pimping and severe coerced prostitution.
Online-Z.1629	Ufo calls for negotiations with Lufthansa	lz.de.13164	Ufo fordert Verhandlungen mit Lufthansa	UFO calls for negotiations with Lufthansa
Online-Z.1629	In constant dispute with the Lufthansa Group, the flight attendant union Ufo has once again threatened strikes.	lz.de.13164	FIm Dauerstreit mit dem Lufthansa-Konzern hat die Flugbegleitergewerkschaft Ufo erneut mit Streiks gedroht.	As the dispute with the Lufthansa Group goes on, the air steward union UFO has again threatened strikes.
Online-Z.1629	"If the company does not return to the negotiating table, the union will ′′ inform about the industrial action measures in the LH group on October 14. "", Ufo Tariff Board Daniel Flohr announced on Friday. Lufthansa and her daughter Eurowings have been refusing to negotiate with Ufo for months. The question is also whether the union has legitimately terminated collective agreements at Lufthansa."	lz.de.13164	"Sollte das Unternehmen nicht an den Verhandlungstisch zurückkehren, werde die Gewerkschaft ""am 14. Oktober über die Arbeitskampfmaßnahmen im LH-Konzern informieren"", teilte Ufo-Tarifvorstand Daniel Flohr am Freitag mit. Lufthansa und ihre Tochter Eurowings lehnen es seit Monaten ab, mit der Ufo Tarifverhandlungen zu führen. Dabei geht es auch um die Frage, ob die Gewerkschaft Tarifverträge bei der Lufthansa rechtmäßig gekündigt hat."	"If the company does not return to the negotiating table, the labor union will ""announce industrial action at the Lufthansa Group on October 14th,"" stated UFO vice-chairman Daniel Flohr on Friday. Lufthansa and its subsidiary Eurowings have for months refused to conduct wage negotiations with UFO. The question is whether the trade union has lawfully terminated collective negotiations with Lufthansa."
Online-Z.1629	"On this point, Ufo now sees himself strengthened after a decision of the Frankfurt Labour Court. Lufthansa wanted to say that the collective agreements were not terminated. The court dismissed the applications. The company confirmed the decision and examined to appeal against it. ′′ I consider that a second court sees the matter completely differently "", said Ufo board Flohr."	lz.de.13164	"In diesem Punkt sieht sich Ufo nach einer Entscheidung des Arbeitsgerichtes Frankfurt nun gestärkt. Lufthansa wollte feststellen lassen, dass die Tarifverträge nicht gekündigt seien. Das Gericht wies die Anträge ab. Das Unternehmen bestätigte die Entscheidung und prüft, dagegen Rechtsmittel einzulegen. ""Dass ein zweites Gericht die Sache völlig anders sieht, halte ich für unwahrscheinlich"", sagte Ufo-Vorstand Flohr."	"UFO views its position as strengthened following a ruling by the Frankfurt Labor Court. Lufthansa wanted to establish that the collective negotiations had not been terminated. The court rejected its claims. The company acknowledged the ruling and is considering an appeal. ""I consider it unlikely that a second court will view the situation in a completely different way,"" said Flohr."
Online-Z.1629	In August, Lufthansa also filed a motion to the Frankfurt Regional Labour Court to have the status of Ufo as a union reviewed. The company argues that the union has not set up an eligible board in months and is therefore unable to fulfill its role as a collective bargaining partner.	lz.de.13164	Im August hatte Lufthansa zudem einen Antrag beim Landesarbeitsgericht Frankfurt eingereicht, um den Status der Ufo als Gewerkschaft gerichtlich überprüfen lassen. Das Unternehmen argumentiert, die Gewerkschaft habe seit Monaten keinen vertretungsberechtigten Vorstand eingesetzt und sei damit nicht in der Lage, ihre Rolle als Tarifpartner auszufüllen.	Lufthansa also filed a claim with the Frankfurt State Labor Court in August to subject the status of UFO as a trade union to judicial review. The company argues that the trade union has for months failed to appoint a board authorized to represent it and so is unable to fulfill its role as a collective agreement partner.
Online-Z.1629	A severe leadership dispute in the division union was followed by numerous members of the board as well as the advisory board, including the long-standing union leader Nicoley Baublies. Due to the doubts about its leadership, Ufo had suspended an already begun mood over the strikes of cabin staff at Eurowings at the end of July.	lz.de.13164	Vorausgegangen war ein heftiger Führungsstreit in der Spartengewerkschaft, in dessen Verlauf zahlreiche Mitglieder des Vorstands wie auch des Beirates zurückgetreten sind, darunter der langjährige Gewerkschaftschef Nicoley Baublies. Die Ufo hatte wegen der Zweifel an ihrer Führung eine bereits begonnene Urabstimmung über Streiks des Kabinenpersonals bei Eurowings Ende Juli ausgesetzt.	This was preceded by a fierce leadership dispute in the trade union during which numerous members of the executive and advisory boards resigned, including long-time union boss Nicoley Baublies. UFO had suspended an initial vote on strikes by cabin staff at Eurowings at the end of July due to the doubts about its leadership.
Online-Z.1629	Facilitated entry: Saudi Arabia announces new visa system	nnn.de.58534	Erleichterte Einreise: Saudi-Arabien kündigt neues Visa-System an	Simplified entry: Saudi Arabia announces new visa system
Online-Z.1629	Until now, Saudi Arabia has not exactly been known as an international tourist magnet. But that's supposed to change now. The country of the Persian Gulf wants to introduce new visa regulations.	nnn.de.58534	Bis jetzt war Saudi Arabien nicht gerade als internationaler Touristen-Magnet bekannt. Doch das soll sich jetzt ändern. Das Land am Persischen Golf will neue Visa-Bestimmungen einführen.	Until now, Saudi Arabia was not exactly known as an international tourist magnet. But that is about to change. The country on the Persian Gulf is seeking to introduce new visa requirements.
Online-Z.1629	Saudi Arabia wants to attract more international tourists with a new visa system. By 2030, the Tourism Commission announced that the number of international and local visitors would be increased to 100 million per year.	nnn.de.58534	Mit einem neuen Visa-System will Saudi-Arabien künftigmehr internationale Touristen anziehen. Bis 2030 wolle man die Zahlder internationalen und heimischen Besucher auf 100 Millionen proJahr steigern, teilte die Tourismuskommission mit.	With its new visa system, Saudi Arabia plans to attract more international tourists in the future. The goal is to increase the numbers of international and domestic visitors to 100 million per year by 2030, the Commission for Tourism explained.
Online-Z.1629	"′′ Saudi Arabia's opening to international tourists is a historical moment for our country "", said the chairman of the Tourism Commission, Ahmad Al-Chatib."	nnn.de.58534	"""Die Öffnung Saudi Arabiens für internationale Touristen ist einhistorischer Augenblick für unser Land"", sagte der Vorsitzende derTourismuskommission, Ahmad Al-Chatib."	"""Opening Saudi Arabia up to international tourism is a historic moment for our country,"" said Commission Chairman Ahmad Al-Chatib."
Online-Z.1629	Saudi Arabia is so far hard to access for tourists. Visas are usually only granted for short business trips, religious pilgrimage trips or visitors with desert citizens. With the new rules, the arch conservative kingdom hopes for more revenue from the tourism business. According to his own statement, Riyadh wants to reduce his dependence on oil trade.	nnn.de.58534	Saudi-Arabien ist für Touristen bislang schwer zugänglich. Visawerden gewöhnlich nur für kurze Geschäftsreisen, religiösePilgerreisen oder Besucher mit Angehörigen in dem Wüstenstaatvergeben. Mit den neuen Regeln erhofft sich das erzkonservativeKönigreich mehr Einnahmen aus dem Tourismusgeschäft. Nach eigenerAussage will Riad seine Abhängigkeit vom Ölhandel reduzieren.	Saudi Arabia has been difficult for tourists to access in the past. Visas are normally only approved for short business trips or religious pilgrimages, or for visitors with relatives in the desert nation. With the new rules, the ultraconservative kingdom hopes to generate additional income from the tourist industry. According to its own statement, Riad wants to reduce its dependence on the oil trade.
Online-Z.1629	In mid-September, several missiles and drones had hit two of the most important oil plants in eastern Saudi Arabia: the country's largest oil refinery in Abkaik and the Churais oil field. In the following, national oil production drastically collapsed, oil price bullets skyrocketed. It should be several weeks before oil production of the Kingdom reaches its old level.	nnn.de.58534	Mitte September hatten mehrere Raketen und Drohnen zwei derwichtigsten Ölanlagen im Osten Saudi-Arabiens getroffen: die größteÖlraffinerie des Landes in Abkaik sowie das Ölfeld Churais. In derFolge brach die nationale Ölproduktion drastisch ein, die Ölpreiseschossen in die Höhe. Es dürfte mehrere Wochen dauern, bis dieÖlproduktion des Königreichs wieder ihr altes Niveau erreicht.	In September, two of the most important oil facilities in Eastern Saudi Arabia were struck by multiple rockets: the largest oil refinery in the country in Abqaiq as well as the Khurais oil field. As a consequence, domestic oil production fell drastically and oil prices shot up. It will take several weeks for oil production in the kingdom to reach its previous level.
Online-Z.1629	Justin and Hailey Bieber getting ready for wedding party	tt.com.10246	Justin und Hailey Bieber stecken in Vorbereitungen für Hochzeitsfest	Justin and Hailey Bieber in the midst of wedding preparations
Online-Z.1629	Singer Justin Bieber (25) and his wife Hailey (22) are preparing for their wedding feast. The model posted several party photos on her Instagram stories on Thursday (local time), featuring white wedding look. Reality star Kendall Jenner (23) and others had organized a bachelorette party in Los Angeles according to People magazine.	tt.com.10246	Sänger Justin Bieber (25) und seine Frau Hailey (22) bereiten sich auf ihr Hochzeitsfest vor. Das Model postete am Donnerstag (Ortszeit) in ihren Instagram Stories mehrere Partyfotos, auf denen sie im weißen Hochzeitslook zu sehen ist. Reality-Star Kendall Jenner (23) und andere hatten dem People-Magazin zufolge einen Junggesellinnenabschied in Los Angeles organisiert.	Singer Justin Bieber (25) and his wife Hailey (22) are preparing their wedding. In her Instagram stories, the model posted several party photos featuring her wedding look on Thursday (local time). Reality star Kendall Jenner (23) and others threw her a bachelorette party in Los Angeles, according to People magazine.
Online-Z.1629	"Justin posted several colorful suits printed with bananas on Instagram and asked his followers: ′′ Help me choose my tuxedo for the wedding "". According to media reports, the celebrity couple wants to marry church next weekend."	tt.com.10246	"Justin postete mehrere bunte, unter anderem mit Bananen bedruckte Anzüge auf Instagram und bat seine Anhänger: ""Helft mir, meinen Smoking für die Hochzeit zu wählen"". Medienberichten zufolge will das Promi-Paar am kommenden Wochenende kirchlich heiraten."	"Justin posted several colorful suits, one of which featured a banana print, and wrote: ""Help me choose my tuxedo for the wedding"". According to media reports, the celebrity couple will be getting married in a church this weekend."
Online-Z.1629	The Biebers said yes to each other in a New York registry office a year ago. There was no greater feast then.	tt.com.10246	Die Biebers haben sich vor einem Jahr in einem New Yorker Standesamt das Ja-Wort gegeben. Ein größeres Fest hatte es damals nicht gegeben.	The Biebers said yes a year ago in a New York registry office. There had been no large wedding party at the time.
Online-Z.1629	"In an interview with Australian Vogue, Hailey recently stated that after initial problems, the two would have found a common level: ′′ If you don't want to compromise, you can't have a relationship ""."	tt.com.10246	"In einem Interview mit der australischen Vogue erklärte Hailey kürzlich, dass die beiden nach anfänglichen Problemen eine gemeinsame Ebene gefunden hätten: ""Wenn du keine Kompromisse eingehen willst, kannst du keine Beziehung führen""."	"In a recent interview with Vogue Australia, Hailey explained that they were on the same page after the initial issues: ""If you´re not ready to compromise, you cannot be in a relationship""."
Online-Z.1629	Two deaths in plane crash in the Czech Republic	oberpfalznetz.de.53734	Zwei Tote bei Flugzeugabsturz in Tschechien	Airplane Crash in the Czech Republic Kills Two
Online-Z.1629	Two people were killed in the crash of a small plane in western Czech Republic. The wreck was discovered on Friday in a forest area near the city of Mecin (Metschin), police reported. The dead were a 38 year old woman and a 64 year old man.	oberpfalznetz.de.53734	Zwei Menschen sind beim Absturz eines Kleinflugzeugs im Westen Tschechiens ums Leben gekommen. Das Wrack sei am Freitag in einem Waldgebiet bei der Stadt Mecin (Metschin) entdeckt worden, teilte die Polizei mit. Bei den Toten handele es sich um eine 38 Jahre alte Frau und einen 64 Jahre alten Mann.	Two people have died in a small airplane crash in the western Czech Republic. According to the police, the wreckage was discovered on Friday in a forested area near the city of Měčín. The victims were a 38-year-old woman and 64-year-old man.
Online-Z.1629	Authorities had been searching for the machine since Thursday evening after the crew sent a distress signal via GPS. There was also a military helicopter in action during the search. The cause of the accident is yet to be determined. The crash site lies about 30 kilometres south of Pilsen (Plzen) and 100 kilometres northeast of Regensburg.	oberpfalznetz.de.53734	Die Behörden hatten seit Donnerstagabend nach der Maschine gesucht, nachdem die Besatzung per GPS ein Notsignal abgegeben hatte. Bei der Suche war auch ein Militärhubschrauber im Einsatz. Die Unglücksursache muss noch ermittelt werden. Der Absturzort liegt rund 30 Kilometer südlich von Pilsen (Plzen) und 100 Kilometer nordöstlich von Regensburg.	The authorities had searched for the machine since Thursday evening after the crew issued an emergency signal via GPS. The search also involved a military helicopter. The cause of the accident has yet to be determined. The crash site is located around 30 kilometers south of Plzeň and 100 kilometers northeast of Regensburg.
Online-Z.1629	Half the European tree species are endangered	paz-online.de.75927	Die Hälfte der europäischen Baumarten ist vom Aussterben bedroht	Half of European Tree Varieties are Threatened with Extinction
Online-Z.1629	In addition to pests, diseases, non-residents species, unsustainable woodwork and the growth of cities are the causes of the threat, the World Nature Conservation Union IUCN reported on Friday in Brussels. She has examined the stocks of all 454 species known in Europe. 265 of these are not found on any other continent. Of those 265, 58 percent are threatened. 66 would already be at the highest level of danger and thus before extinction.	paz-online.de.75927	Neben Schädlingen seien auch Krankheiten, gebietsfremde Arten, nicht nachhaltiger Holzschlag und das Wachstum der Städte Ursachen für die Bedrohung, berichtete die Weltnaturschutzunion IUCN am Freitag in Brüssel. Sie hat die Bestände von allen in Europa bekannten 454 Baumarten untersucht. 265 davon kommen auf keinem anderen Kontinent vor. Von diesen 265 seien 58 Prozent bedroht. 66 stünden bereits auf der höchsten Stufe der Gefährdung und damit vor dem Aussterben.	Causes for the threat include pests, disease, nonindigenous species, unsustainable deforestation, and the growth of cities, reported the International Union for Conservation of Nature (IUCN) on Friday in Brussels. They studied each of the 454 known species of trees in Europe. Of those, 265 are endemic to continental Europe. And of those 265, 58 percent are in danger. Sixty-six are already at the highest threat level and therefore face extinction.
Online-Z.1629	"IUCN divides endangered species into six categories: from ′′ potentially endangered ′′ to ′′ endangered "", ′′ severely endangered "", ′′ endangered "", and ′′ extinct in nature ′′ to ′′ extinct "". Overall, it lists more worldwide as 28.000 species of animals and plants considered endangered."	paz-online.de.75927	"Die IUCN teilt gefährdete Arten in sechs Kategorien ein: von ""potenziell gefährdet"" über ""gefährdet"", ""stark gefährdet"", ""vom Aussterben bedroht"" und ""in der Natur ausgestorben"" bis ""ausgestorben"". Insgesamt listet sie weltweit mehr als 28.000 Tier- und Pflanzenarten als gefährdet."	The IUCN divides threatened species into six categories: NT (near threatened); VU (vulnerable); EN (endangered); CR (critically endangered); EW (extinct in the wild); and EX (extinct). In all, it lists more than 28,000 plant and animal species worldwide as threatened.
Online-Z.1629	Mountain ash and wild horse chestnut threatened	paz-online.de.75927	Eberesche und wilde Rosskastanie bedroht	Mountain Ash and Wild Horse-Chestnut Threatened
Online-Z.1629	"In Germany, Ebeschen (Sorbus) are mainly threatened, one of the authors, David Allen, told the German press agency. ′′ Most are threatened because the populations are small anyway or by the transformation or weakening of their habitats ""."	paz-online.de.75927	"In Deutschland seien vor allem Ebereschen (Sorbus) bedroht, sagte einer der Autoren, David Allen, der Deutschen Presse Agentur. ""Die meisten sind bedroht, weil die Populationen sowieso klein sind oder durch die Umwandlung oder Schwächung ihrer Lebensräume""."	"David Allen, one of the authors, told the German press agency (DPA) that the biggest threat in Germany is to the Mountain Ash (Sorbus). ""Most are threatened because the populations are small anyway, or through the conversion or weakening of their habitats."""
Online-Z.1629	It also looks bad for the wild common horse chestnuts. They have been considered ′′ endangered ′′ level two of the IUCN scale since 2017 Biggest threat poses the Balkan mining moth next to a fungus. Since the 1980 s, it has been spreading from Southeast Europe across the continent and has hardly any natural enemies. IUCN estimates the number of wild horse chestnuts (Aesculus hippocastanum) in Europe at less than 10.000 specimens. Not taken into account in this assessment are the trees in towns, parks and avenues.	paz-online.de.75927	"Schlecht sieht es auch für die wilden Gewöhnlichen Rosskastanien aus. Sie gelten seit 2017 als ""gefährdet"", Stufe zwei der IUCN-Skala. Größte Bedrohung stelle neben einem Pilz die Balkan-Miniermotte dar. Sie breitet sich seit den 1980er Jahren von Südosteuropa über den ganzen Kontinent aus und hat kaum natürliche Feinde. IUCN schätzt die Zahl der wilden Rosskastanien (Aesculus hippocastanum) in Europa auf weniger als 10.000 Exemplare. Nicht berücksichtigt bei dieser Beurteilung sind die Bäume in Städten, Parks und Alleen."	"It also looks bad for the common wild horse-chestnut. Since 2017, it has been classified as ""vulnerable,"" step two on the IUCN scale. The greatest threats are posed by a fungus and the Balkan leaf-mining moth. Since the 1980s, it has spread from southeast Europe over the entire continent and has hardly any natural enemies. IUCN estimates the number of wild horse-chestnuts (Aesculus hippocastanum) in Europe at less than 10,000. This assessment does not consider trees in cities, parks, or avenues."
Online-Z.1629	Shrub types and mosses also in danger	paz-online.de.75927	Straucharten und Moose ebenfalls in Gefahr	Shrub Species and Mosses Also in Danger
Online-Z.1629	At the same time, IUCN scientists created new European red lists for molluscs, bushes and mosses. More than a fifth of molluscs and mosses and almost half of all shrub species are threatened, according to IUCN. This is mainly due to wilderness destruction, species introduced, agricultural practices and climate change. Molluscs like snails played a key role in recycling nutrients in the soil and are an important source of food for birds and other animals.	paz-online.de.75927	Die IUCN-Wissenschaftler erstellten gleichzeitig neue europäische Rote Listen für Weichtiere, Sträucher und Moose. Mehr als ein Fünftel der Weichtiere und Moose und fast die Hälfte aller Straucharten seien bedroht, so die IUCN. Das liege vor allem an der Zerstörung der Wildnis, an eingeschleppten Arten, Agrarpraktiken und dem Klimawandel. Weichtiere wie Schnecken spielten eine Schlüsselrolle beim Recyceln von Nährstoffen im Boden und seien eine wichtige Nahrungsquelle für Vögel und andere Tiere.	At the same time, the IUCN scientists are compiling new European red lists for mollusks, shrubs, and mosses. More than one-fifth of mollusks and mosses and almost half of all shrub species are threatened, according to the IUCN. This is primarily due to the destruction of the wilderness, the introduction of foreign species, agricultural practices, and climate change. Mollusks such as snails played a key role in recycling nutrients in the soil and are an important source of food for birds and other animals.
Online-Z.1629	"′′ This report shows that the situation is precarious for many overlooked and underrated species, species that form the backbone of the European ecosystem and contribute to a healthy planet "", said Luc Bas, IUCN Director of the Europa Bureau. ′′ We must limit the impact of humans on our ecosystems and make protecting these species a priority ""."	paz-online.de.75927	"""Dieser Bericht zeigt, dass die Lage für viele übersehene und unterschätzte Arten prekär ist, Arten, die das Rückgrat des europäischen Ökosystems bilden und zu einem gesunden Planeten beitragen"", sagte Luc Bas, IUCN-Direktor des Europa-Büros. ""Wir müssen die Auswirkungen des Menschen auf unsere Ökosysteme begrenzen und den Schutz dieser Arten zur Priorität machen""."	"""This report shows that the situation for overlooked and underestimated species is precarious: species that form the backbone of the European ecological system and contribute to a healthy planet,"" said Luc Bas, Director of the European Regional Office of IUCN. ""We must limit the effect people have on our ecosystem and make protecting these species a priority."""
Online-Z.1629	Earthquake before Istanbul: 34 injured reported	nzz.ch.56991	Erdbeben vor Istanbul: 34 Verletzte gemeldet	Earthquake in Istanbul: 34 Casualties Reported
Online-Z.1629	34 people were injured in the recent earthquake in Turkey. According to the reports, there were no dead people. Dozens of people should have left their homes, 14 schools in Istanbul were closed for security reasons, Turkish vice president Fuat Oktay said on Friday.	nzz.ch.56991	Beim jüngsten Erdbeben in der Türkei sind 34 Personen verletzt worden. Tote gab es laut den Angaben nicht. Dutzende von Menschen hätten ihre Häuser verlassen müssen, 14 Schulen in Istanbul seien aus Sicherheitsgründen geschlossen worden, sagte der türkische Vizepräsident Fuat Oktay am Freitag.	Thirty-four people were injured in the recent earthquake in Turkey. No fatalities were reported. Dozens had to leave their homes, and 14 schools in Istanbul are reportedly closed for security reasons, said Turkish Vice President Fuat Oktay on Friday.
Online-Z.1629	Hundreds of buildings were therefore damaged. Since the quake the day before, there have been almost 200 aftershocks. The 5,8 earthquake of strength had shaken the Marmara region off Istanbul on Thursday and caused panic in the million metropolis.	nzz.ch.56991	Hunderte von Gebäuden wurden demnach beschädigt. Seit dem Beben am Vortag habe es fast 200 Nachbeben gegeben. Das Erdbeben der Stärke 5,8 hatte am Donnerstag die Marmararegion vor Istanbul erschüttert und Panik in der Millionenmetropole ausgelöst.	According to his account, hundreds of buildings were damaged. Since the quake the day before, there were reportedly almost 200 aftershocks. On Thursday, the 5.8 magnitude earthquake devastated the Marmara Region, which includes Istanbul, and triggered panic in the metropolis with its millions of inhabitants.
Online-Z.1629	Now the government wants to set up a commission to better prepare the country for earthquakes in the future, Octay announced. In the past 20 years Turkey has not been sufficiently prepared for quake, said Istanbul's mayor Ekrem Imamoglu.	nzz.ch.56991	Nun wolle die Regierung eine Kommission einsetzen, um das Land künftig besser auf Erdbeben vorzubereiten, kündigte Oktay an. In den vergangenen 20 Jahren sei die Türkei nicht ausreichend auf Beben vorbereitet gewesen, sagte Istanbuls Bürgermeister Ekrem Imamoglu.	Now the government wants to employ a commission to better prepare the country for earthquakes in the future, Oktay announced. Turkey has been ill-prepared for earthquakes for 20 years, said Istanbul's mayor Ekrem Imamoglu.
